Seed, Total Flockability, RC Flockability, Solvability
4767,100,38,1
4768,96,36,1
4769,104,40,1
4770,80,32,1
4771,84,30,1
4772,82,36,1
4773,86,26,1
4774,86,36,1
4775,96,38,1
4776,100,36,1
4777,112,52,1
4778,96,26,1
4779,100,50,1
4780,88,30,1
4781,86,46,1
4782,92,42,1
4783,96,38,1
4784,104,46,1
4785,102,46,1
4786,116,42,1
4787,102,34,1
4788,108,52,1
4789,92,32,1
4790,104,38,1
4791,96,36,1
4792,112,52,1
4793,104,38,1
4794,96,36,1
4795,88,40,1
4796,96,32,1
4797,86,30,1
4798,96,30,1
4799,88,32,1
4800,106,44,1
4801,94,44,1
4802,98,40,1
4803,102,42,1
4804,110,46,1
4805,104,46,1
4806,110,54,1
4807,96,42,1
4808,102,44,1
4809,94,50,1
4810,94,38,1
4811,98,44,1
4812,86,36,1
4813,90,38,1
4814,102,36,1
4815,110,46,1
4816,102,36,1
4817,106,36,1
4818,104,40,1
4819,84,34,1
4820,100,46,1
4821,90,28,1
4822,92,38,1
4823,82,24,1
4824,106,46,1
4825,94,42,1
4826,104,38,1
4827,92,36,1
4828,116,38,1
4829,100,44,1
4830,94,42,1
4831,98,42,1
4832,102,42,1
4833,100,46,1
4834,86,34,1
4835,106,42,1
4836,106,44,1
4837,92,36,1
4838,90,40,1
4839,104,46,1
4840,94,30,1
4841,94,40,1
4842,88,36,1
4843,86,32,1
4844,84,36,1
4845,96,40,1
4846,94,34,1
4847,90,32,1
4848,98,30,1
4849,94,32,1
4850,88,42,1
4851,102,38,1
4852,102,38,1
4853,108,50,1
4854,88,38,1
4855,90,36,1
4856,92,36,1
4857,106,46,1
4858,100,40,1
4859,108,44,1
4860,96,38,1
4861,90,40,1
4862,86,22,1
4863,96,34,1
4864,92,34,1
4865,90,44,1
4866,86,24,1
4867,86,34,1
4868,112,48,1
4869,86,32,1
4870,98,36,1
4871,102,46,1
4872,94,28,1
4873,90,26,1
4874,98,44,1
4875,94,36,1
4876,92,36,1
4877,108,44,1
4878,88,32,1
4879,92,38,1
4880,92,36,1
4881,106,38,1
4882,110,42,1
4883,106,42,1
4884,96,34,1
4885,86,36,1
4886,92,34,1
4887,102,50,1
4888,100,40,1
4889,88,30,1
4890,86,42,1
4891,102,40,1
4892,86,42,1
4893,90,36,1
4894,90,34,1
4895,104,50,1
4896,102,34,1
4897,100,38,1
4898,96,42,1
4899,106,38,1
4900,100,46,1
4901,88,36,1
4902,94,48,1
4903,102,36,1
4904,102,42,1
4905,96,34,1
4906,80,26,1
4907,96,44,1
4908,88,30,1
4909,84,32,1
4910,94,38,1
4911,92,36,1
4912,82,26,1
4913,104,36,1
4914,88,40,1
4915,92,44,1
4916,116,44,1
4917,86,34,1
4918,94,34,1
4919,92,32,1
4920,110,34,1
4921,96,36,1
4922,108,50,1
4923,90,36,1
4924,94,42,1
4925,84,36,1
4926,104,38,1
4927,96,40,1
4928,84,38,1
4929,100,42,1
4930,102,40,1
4931,100,42,1
4932,108,58,1
4933,90,34,1
4934,100,26,1
4935,96,42,1
4936,90,34,1
4937,90,40,1
4938,86,30,1
4939,92,42,1
4940,90,32,1
4941,100,36,1
4942,100,40,1
4943,100,40,1
4944,88,40,1
4945,106,38,1
4946,96,44,1
4947,100,52,1
4948,100,44,1
4949,104,46,1
4950,104,46,1
4951,98,34,1
4952,112,46,1
4953,88,28,1
4954,94,38,1
4955,90,30,1
4956,96,30,1
4957,94,28,1
4958,102,46,1
4959,86,32,1
4960,102,48,1
4961,90,40,1
4962,98,38,1
4963,100,38,1
4964,80,18,1
4965,84,28,1
4966,138,64,1
4967,94,40,1
4968,102,44,1
4969,100,44,1
4970,94,34,1
4971,118,42,1
4972,102,46,1
4973,94,32,1
4974,96,44,1
4975,98,38,1
4976,94,32,1
4977,102,40,1
4978,116,42,1
4979,94,46,1
4980,104,44,1
4981,104,48,1
4982,90,34,1
4983,100,40,1
4984,96,42,1
4985,100,42,1
4986,98,38,1
4987,104,46,1
4988,86,34,1
4989,104,42,1
4990,92,44,1
4991,94,34,1
4992,94,30,1
4993,84,30,1
4994,98,34,1
4995,112,46,1
4996,98,40,1
4997,94,44,1
4998,88,46,1
4999,88,40,1
5000,110,46,1
5001,106,36,1
5002,100,42,1
5003,86,36,1
5004,110,44,1
5005,98,42,1
5006,92,42,1
5007,100,30,1
5008,94,48,1
5009,118,56,1
5010,92,40,1
5011,92,44,1
5012,104,34,1
5013,90,44,1
5014,90,32,1
5015,98,40,1
5016,102,42,1
5017,100,40,1
5018,104,46,1
5019,100,32,1
5020,94,32,1
5021,84,40,1
5022,102,46,1
5023,84,30,1
5024,96,44,1
5025,86,36,1
5026,90,24,1
5027,92,36,1
5028,100,44,1
5029,88,40,1
5030,102,48,1
5031,96,22,1
5032,88,26,1
5033,100,44,1
5034,100,42,1
5035,88,40,1
5036,92,24,1
5037,90,30,1
5038,102,46,1
5039,94,38,1
5040,94,38,1
5041,110,44,1
5042,102,52,1
5043,90,34,1
5044,130,54,1
5045,96,36,1
5046,120,50,1
5047,94,30,1
5048,92,32,1
5049,98,44,1
5050,110,44,1
5051,104,42,1
5052,94,40,1
5053,100,42,1
5054,106,36,1
5055,94,28,1
5056,100,52,1
5057,100,38,1
5058,104,56,1
5059,104,40,1
5060,112,44,1
5061,90,30,1
5062,90,38,1
5063,90,44,1
5064,100,38,1
5065,98,40,1
5066,110,54,1
5067,96,36,1
5068,80,40,1
5069,102,50,1
5070,120,44,1
5071,88,34,1
5072,106,44,1
5073,92,50,1
5074,102,36,1
5075,88,32,1
5076,94,36,1
5077,102,38,1
5078,94,40,1
5079,90,36,1
5080,94,34,1
5081,94,36,1
5082,102,44,1
5083,96,42,1
5084,98,38,1
5085,88,32,1
5086,116,52,1
5087,96,34,1
5088,108,48,1
5089,84,32,1
5090,98,40,1
5091,86,44,1
5092,98,40,1
5093,98,30,1
5094,114,56,1
5095,90,52,1
5096,96,36,1
5097,84,26,1
5098,96,44,1
5099,102,46,1
5100,94,50,1
5101,92,28,1
5102,98,36,1
5103,102,40,1
5104,108,50,1
5105,98,34,1
5106,96,32,1
5107,96,42,1
5108,112,44,1
5109,92,32,1
5110,120,44,1
5111,96,36,1
5112,100,36,1
5113,94,34,1
5114,90,30,1
5115,108,42,1
5116,100,38,1
5117,94,40,1
5118,84,40,1
5119,104,40,1
5120,92,44,1
5121,108,38,1
5122,100,38,1
5123,108,46,1
5124,88,38,1
5125,106,46,1
5126,114,38,1
5127,102,36,1
5128,96,32,1
5129,102,44,1
5130,86,34,1
5131,104,34,1
5132,90,52,1
5133,96,44,1
5134,94,34,1
5135,92,32,1
5136,112,50,1
5137,92,38,1
5138,108,42,1
5139,96,42,1
5140,100,46,1
5141,90,36,1
5142,102,42,1
5143,92,40,1
5144,94,30,1
5145,110,50,1
5146,94,42,1
5147,102,38,1
5148,84,38,1
5149,92,46,1
5150,88,40,1
5151,88,40,1
5152,98,34,1
5153,88,42,1
5154,98,40,1
5155,90,42,1
5156,96,28,1
5157,102,42,1
5158,116,48,1
5159,86,26,1
5160,102,42,1
5161,96,34,1
5162,108,42,1
5163,88,32,1
5164,100,54,1
5165,98,36,1
5166,96,38,1
5167,100,38,1
5168,104,32,1
5169,90,34,1
5170,90,40,1
5171,96,48,1
5172,104,44,1
5173,90,36,1
5174,104,44,1
5175,92,36,1
5176,96,44,1
5177,98,44,1
5178,106,38,1
5179,90,40,1
5180,98,40,1
5181,92,44,1
5182,104,38,1
5183,88,38,1
5184,100,42,1
5185,98,42,1
5186,96,42,1
5187,104,44,1
5188,88,44,1
5189,98,44,1
5190,96,34,1
5191,100,30,1
5192,104,38,1
5193,94,42,1
5194,98,42,1
5195,90,40,1
5196,92,42,1
5197,98,34,1
5198,104,42,1
5199,94,36,1
5200,94,32,1
5201,100,50,1
5202,96,40,1
5203,92,48,1
5204,96,48,1
5205,96,38,1
5206,86,36,1
5207,94,40,1
5208,94,34,1
5209,90,34,1
5210,102,34,1
5211,110,50,1
5212,86,38,1
5213,108,40,1
5214,104,40,1
5215,88,28,1
5216,100,44,1
5217,84,26,1
5218,98,40,1
5219,98,46,1
5220,104,40,1
5221,102,38,1
5222,96,44,1
5223,86,38,1
5224,102,32,1
5225,82,38,1
5226,84,42,1
5227,96,36,1
5228,116,46,1
5229,90,36,1
5230,98,36,1
5231,98,34,1
5232,92,40,1
5233,98,38,1
5234,94,36,1
5235,120,38,1
5236,86,26,1
5237,86,24,1
5238,104,46,1
5239,92,34,1
5240,88,34,1
5241,92,40,1
5242,96,32,1
5243,92,40,1
5244,92,36,1
5245,94,34,1
5246,98,50,1
5247,96,32,1
5248,92,42,1
5249,120,40,1
5250,104,34,1
5251,92,42,1
5252,84,30,1
5253,104,36,1
5254,102,34,1
5255,104,44,1
5256,106,44,1
5257,82,28,1
5258,98,30,1
5259,86,32,1
5260,88,40,1
5261,98,36,1
5262,86,34,1
5263,106,38,1
5264,98,38,1
5265,94,34,1
5266,94,44,1
5267,92,36,1
5268,104,44,1
5269,98,34,1
5270,96,48,1
5271,106,34,1
5272,96,46,1
5273,124,54,1
5274,98,48,1
5275,88,30,1
5276,88,32,1
5277,102,40,1
5278,90,38,1
5279,106,38,1
5280,98,36,1
5281,112,50,1
5282,118,44,1
5283,106,46,1
5284,100,36,1
5285,118,50,1
5286,106,42,1
5287,98,38,1
5288,98,46,1
5289,104,34,1
5290,110,38,1
5291,100,36,1
5292,92,28,1
5293,86,32,1
5294,106,54,1
5295,98,42,1
5296,104,38,1
5297,98,42,1
5298,86,38,1
5299,92,48,1
5300,106,42,1
5301,92,38,1
5302,106,38,1
5303,106,56,1
5304,90,32,1
5305,90,34,1
5306,112,34,1
5307,102,40,1
5308,90,34,1
5309,96,36,1
5310,100,36,1
5311,90,24,1
5312,92,36,1
5313,116,52,1
5314,88,40,1
5315,94,30,1
5316,88,50,1
5317,96,40,1
5318,92,40,1
5319,96,32,1
5320,102,34,1
5321,92,26,1
5322,88,36,1
5323,104,54,1
5324,106,44,1
5325,108,28,1
5326,80,44,1
5327,92,32,1
5328,88,28,1
5329,110,46,1
5330,88,36,1
5331,96,38,1
5332,108,40,1
5333,96,38,1
5334,94,36,1
5335,90,40,1
5336,84,38,1
5337,106,44,1
5338,98,32,1
5339,104,44,1
5340,98,50,1
5341,106,44,1
5342,98,38,1
5343,102,42,1
5344,88,30,1
5345,100,40,1
5346,102,46,1
5347,108,40,1
5348,90,42,1
5349,86,30,1
5350,88,34,1
5351,104,36,1
5352,86,40,1
5353,104,40,1
5354,100,48,1
5355,100,42,1
5356,90,34,1
5357,104,38,1
5358,98,34,1
5359,108,40,1
5360,102,42,1
5361,102,36,1
5362,88,36,1
5363,92,36,1
5364,96,36,1
5365,84,28,1
5366,88,36,1
5367,88,40,1
5368,102,44,1
5369,100,42,1
5370,96,40,1
5371,86,30,1
5372,102,42,1
5373,110,40,1
5374,78,32,1
5375,98,36,1
5376,110,40,1
5377,84,38,1
5378,92,38,1
5379,86,30,1
5380,102,44,1
5381,98,44,1
5382,92,40,1
5383,92,44,1
5384,98,42,1
5385,96,36,1
5386,98,40,1
5387,108,50,1
5388,94,36,1
5389,98,30,1
5390,100,40,1
5391,102,38,1
5392,112,44,1
5393,108,50,1
5394,84,36,1
5395,96,44,1
5396,98,32,1
5397,96,32,1
5398,96,36,1
5399,90,36,1
5400,92,32,1
5401,86,26,1
5402,94,36,1
5403,118,42,1
5404,90,38,1
5405,100,40,1
5406,92,40,1
5407,98,38,1
5408,92,36,1
5409,86,40,1
5410,100,48,1
5411,102,40,1
5412,86,30,1
5413,92,30,1
5414,96,40,1
5415,88,32,1
5416,94,36,1
5417,90,40,1
5418,100,44,1
5419,98,44,1
5420,84,34,1
5421,94,44,1
5422,94,44,1
5423,102,42,1
5424,90,42,1
5425,92,38,1
5426,88,36,0
5427,92,34,1
5428,98,38,1
5429,84,34,1
5430,104,40,1
5431,96,36,1
5432,102,46,1
5433,96,34,1
5434,88,32,1
5435,90,32,1
5436,104,46,1
5437,100,36,1
5438,104,44,1
5439,98,38,1
5440,88,30,1
5441,100,46,1
5442,96,42,1
5443,92,36,1
5444,80,30,1
5445,98,42,1
5446,100,40,1
5447,96,42,1
5448,104,38,1
5449,94,44,1
5450,90,46,1
5451,88,34,1
5452,96,42,1
5453,100,52,1
5454,100,36,1
5455,98,34,1
5456,92,42,1
5457,90,48,1
5458,94,50,1
5459,108,56,1
5460,104,38,1
5461,118,38,1
5462,110,56,1
5463,84,18,1
5464,80,34,1
5465,94,38,1
5466,102,44,1
5467,94,42,1
5468,100,44,1
5469,88,36,1
5470,98,42,1
5471,98,30,1
5472,92,30,1
5473,106,38,1
5474,98,38,1
5475,98,42,1
5476,106,58,1
5477,86,38,1
5478,108,46,1
5479,108,44,1
5480,98,36,1
5481,94,36,1
5482,84,42,1
5483,104,40,1
5484,104,32,1
5485,92,44,1
5486,108,52,1
5487,90,36,1
5488,92,42,1
5489,106,34,1
5490,92,40,1
5491,94,32,1
5492,104,46,1
5493,86,30,1
5494,96,40,1
5495,102,42,1
5496,96,44,1
5497,100,34,1
5498,108,52,1
5499,98,40,1
5500,92,34,1
5501,96,46,1
5502,92,40,1
5503,114,40,1
5504,94,30,1
5505,92,34,1
5506,106,38,1
5507,84,34,1
5508,98,38,1
5509,90,50,1
5510,80,38,1
5511,106,36,1
5512,92,40,1
5513,84,26,1
5514,106,38,1
5515,96,36,1
5516,100,40,1
5517,94,46,1
5518,106,52,1
5519,88,40,1
5520,92,48,1
5521,102,38,1
5522,96,42,1
5523,88,36,1
5524,92,40,1
5525,102,50,1
5526,90,30,1
5527,92,44,1
5528,94,46,1
5529,84,34,1
5530,88,38,1
5531,112,46,1
5532,92,38,1
5533,84,38,1
5534,92,42,1
5535,102,38,1
5536,96,30,1
5537,94,36,1
5538,84,36,1
5539,90,44,1
5540,100,28,1
5541,96,38,1
5542,96,34,1
5543,86,34,1
5544,90,28,1
5545,98,46,1
5546,102,42,1
5547,96,40,1
5548,92,42,1
5549,100,38,1
5550,108,42,1
5551,92,26,1
5552,92,38,1
5553,98,44,1
5554,100,28,1
5555,94,34,1
5556,94,44,1
5557,108,42,1
5558,92,24,1
5559,94,34,1
5560,104,42,1
5561,106,46,1
5562,90,40,1
5563,108,46,1
5564,104,42,1
5565,100,32,1
5566,90,36,1
5567,102,36,1
5568,96,44,1
5569,108,42,1
5570,98,36,1
5571,94,44,1
5572,96,36,1
5573,98,34,1
5574,94,44,1
5575,94,42,1
5576,94,42,1
5577,100,44,1
5578,92,36,1
5579,94,36,1
5580,92,40,1
5581,88,38,1
5582,94,42,1
5583,92,30,1
5584,82,44,1
5585,110,44,1
5586,112,46,1
5587,100,36,1
5588,84,26,1
5589,92,38,1
5590,98,44,1
5591,96,50,1
5592,98,40,1
5593,98,38,1
5594,88,36,1
5595,96,38,1
5596,118,46,1
5597,104,38,1
5598,80,32,1
5599,92,36,1
5600,90,46,1
5601,90,30,1
5602,108,46,1
5603,92,40,1
5604,94,48,1
5605,106,48,1
5606,96,38,1
5607,92,30,1
5608,94,34,1
5609,94,44,0
5610,78,26,1
5611,100,38,1
5612,98,40,1
5613,92,42,1
5614,102,38,1
5615,102,34,1
5616,94,44,1
5617,92,46,1
5618,96,32,1
5619,90,38,1
5620,84,40,1
5621,100,38,1
5622,94,36,1
5623,90,32,1
5624,92,42,1
5625,94,36,1
5626,92,36,1
5627,86,30,1
5628,94,44,1
5629,98,44,1
5630,102,48,1
5631,92,38,1
5632,110,50,1
5633,92,42,1
5634,92,42,1
5635,92,34,1
5636,92,32,1
5637,110,44,1
5638,102,38,1
5639,82,34,1
5640,88,32,1
5641,96,34,1
5642,86,34,1
5643,80,38,1
5644,88,34,1
5645,92,38,1
5646,96,30,1
5647,104,46,1
5648,96,44,1
5649,88,34,1
5650,102,38,1
5651,92,36,1
5652,100,36,1
5653,90,34,1
5654,94,34,1
5655,110,48,1
5656,96,30,1
5657,94,38,1
5658,100,38,1
5659,98,38,1
5660,84,38,1
5661,94,38,1
5662,100,34,1
5663,108,50,1
5664,104,46,1
5665,116,40,1
5666,80,32,1
5667,86,34,1
5668,88,36,1
5669,90,44,1
5670,94,36,1
5671,96,36,1
5672,92,26,1
5673,92,34,1
5674,102,42,1
5675,98,48,1
5676,96,50,1
5677,106,38,1
5678,110,36,1
5679,98,50,1
5680,108,40,1
5681,88,30,1
5682,106,52,1
5683,94,34,1
5684,92,30,1
5685,98,46,1
5686,108,46,1
5687,100,44,1
5688,108,42,1
5689,90,40,1
5690,100,42,1
5691,90,38,1
5692,90,32,1
5693,104,46,1
5694,76,34,1
5695,88,32,1
5696,90,42,1
5697,94,38,1
5698,90,32,1
5699,102,54,1
5700,98,38,1
5701,94,42,1
5702,90,42,1
5703,88,40,1
5704,88,40,1
5705,98,42,1
5706,104,46,1
5707,88,42,1
5708,88,36,1
5709,98,40,1
5710,118,40,1
5711,96,26,1
5712,96,24,1
5713,106,40,1
5714,114,44,1
5715,112,40,1
5716,94,38,1
5717,94,38,1
5718,94,40,1
5719,92,40,1
5720,98,30,1
5721,88,44,1
5722,116,48,0
5723,86,34,1
5724,118,46,1
5725,94,26,1
5726,104,30,1
5727,90,32,1
5728,90,36,1
5729,88,32,1
5730,108,38,1
5731,88,28,1
5732,96,32,1
5733,92,44,1
5734,92,34,1
5735,90,28,1
5736,84,24,1
5737,94,42,1
5738,84,42,1
5739,98,38,1
5740,98,32,1
5741,100,32,1
5742,100,42,1
5743,98,40,1
5744,100,42,1
5745,106,42,1
5746,104,44,1
5747,102,36,1
5748,96,40,1
5749,94,40,1
5750,102,42,1
5751,102,40,1
5752,100,40,1
5753,116,42,1
5754,94,44,1
5755,100,42,1
5756,100,34,1
5757,86,38,1
5758,90,30,1
5759,94,44,1
5760,104,48,1
5761,102,48,1
5762,106,42,1
5763,106,42,1
5764,90,26,1
5765,96,38,1
5766,108,36,1
5767,98,46,1
5768,90,32,1
5769,92,42,1
5770,88,38,1
5771,104,44,1
5772,92,40,1
5773,88,34,1
5774,96,46,1
5775,82,32,1
5776,100,40,1
5777,106,48,1
5778,106,52,1
5779,98,36,1
5780,94,36,1
5781,102,36,1
5782,108,36,1
5783,90,36,1
5784,90,38,1
5785,92,38,1
5786,94,50,1
5787,102,36,1
5788,90,34,1
5789,118,44,1
5790,94,38,1
5791,94,42,1
5792,88,38,1
5793,88,38,1
5794,90,36,1
5795,96,42,1
5796,94,38,1
5797,98,38,1
5798,98,40,1
5799,92,36,1
5800,110,50,1
5801,90,34,1
5802,92,30,1
5803,98,34,1
5804,100,38,1
5805,100,44,1
5806,90,32,1
5807,100,40,1
5808,112,46,1
5809,94,36,1
5810,82,20,1
5811,110,54,1
5812,102,46,1
5813,92,30,1
5814,98,36,1
5815,94,26,1
5816,92,34,1
5817,86,34,1
5818,100,44,1
5819,86,32,1
5820,100,40,1
5821,90,32,1
5822,90,38,1
5823,94,44,1
5824,88,34,1
5825,104,44,1
5826,120,50,1
5827,84,26,1
5828,104,42,1
5829,104,48,1
5830,88,34,1
5831,104,46,1
5832,84,36,1
5833,114,48,1
5834,94,34,1
5835,90,26,1
5836,94,42,1
5837,88,36,1
5838,94,42,1
5839,102,36,1
5840,90,32,1
5841,104,38,1
5842,92,38,1
5843,104,38,1
5844,90,32,1
5845,100,32,1
5846,92,40,1
5847,96,32,1
5848,100,28,1
5849,90,54,1
5850,94,34,1
5851,102,36,1
5852,104,38,1
5853,88,40,1
5854,92,38,1
5855,92,42,1
5856,88,34,1
5857,100,48,1
5858,96,38,1
5859,96,40,1
5860,90,40,1
5861,86,34,1
5862,112,50,1
5863,98,50,1
5864,104,44,1
5865,118,40,1
5866,94,30,1
5867,86,40,1
5868,98,46,1
5869,108,48,1
5870,114,44,1
5871,108,44,1
5872,114,46,1
5873,98,34,1
5874,96,38,1
5875,84,42,1
5876,100,40,1
5877,92,40,1
5878,92,48,1
5879,86,40,1
5880,112,44,1
5881,102,32,1
5882,102,36,1
5883,98,36,1
5884,100,42,1
5885,104,44,1
5886,96,42,1
5887,100,42,1
5888,96,34,1
5889,110,52,1
5890,98,32,1
5891,88,26,1
5892,90,36,1
5893,90,34,1
5894,96,40,1
5895,104,34,1
5896,86,18,1
5897,90,38,1
5898,94,40,1
5899,96,38,1
5900,90,34,1
5901,94,36,1
5902,106,46,1
5903,92,40,1
5904,104,56,1
5905,108,42,1
5906,104,34,1
5907,96,36,1
5908,112,46,1
5909,108,42,1
5910,92,38,1
5911,92,36,1
5912,92,40,1
5913,94,36,1
5914,94,38,1
5915,96,40,1
5916,104,32,1
5917,110,42,1
5918,112,50,1
5919,90,30,1
5920,112,50,1
5921,88,42,1
5922,104,44,1
5923,104,32,1
5924,96,30,1
5925,86,38,1
5926,88,48,1
5927,88,36,1
5928,100,46,1
5929,88,36,1
5930,94,34,1
5931,92,38,1
5932,96,28,1
5933,104,40,1
5934,96,44,1
5935,96,42,1
5936,100,34,1
5937,88,36,1
5938,108,36,1
5939,100,40,1
5940,106,52,1
5941,92,34,1
5942,94,38,1
5943,102,40,1
5944,102,36,1
5945,108,44,1
5946,92,38,1
5947,106,40,1
5948,90,44,1
5949,98,42,1
5950,98,48,1
5951,94,34,1
5952,102,38,1
5953,100,42,1
5954,114,50,1
5955,92,44,1
5956,98,38,1
5957,94,36,1
5958,98,36,1
5959,102,34,1
5960,114,42,1
5961,100,42,1
5962,104,48,1
5963,112,56,1
5964,92,38,1
5965,96,28,1
5966,100,40,1
5967,100,48,1
5968,92,36,1
5969,92,46,1
5970,88,32,1
5971,96,36,1
5972,102,38,1
5973,102,40,1
5974,92,42,1
5975,88,38,1
5976,92,52,1
5977,86,36,1
5978,92,40,1
5979,98,42,1
5980,92,38,1
5981,88,30,1
5982,94,36,1
5983,94,44,1
5984,88,34,1
5985,98,40,1
5986,106,44,1
5987,94,32,1
5988,100,42,1
5989,110,32,1
5990,96,44,1
5991,92,36,1
5992,106,40,1
5993,98,32,1
5994,98,38,1
5995,86,24,1
5996,90,36,1
5997,116,44,1
5998,98,44,1
5999,88,36,1
6000,96,40,1
6001,104,46,1
6002,92,38,1
6003,96,40,1
6004,104,44,1
6005,92,34,1
6006,94,36,1
6007,92,40,0
6008,96,34,1
6009,100,36,1
6010,94,34,1
6011,96,42,1
6012,92,40,1
6013,104,42,1
6014,94,40,1
6015,112,52,1
6016,94,32,1
6017,90,40,1
6018,92,32,1
6019,106,38,1
6020,106,38,1
6021,104,46,1
6022,86,32,1
6023,106,54,1
6024,94,40,1
6025,100,36,1
6026,110,48,1
6027,100,42,1
6028,104,38,1
6029,116,46,1
6030,114,44,1
6031,92,36,1
6032,96,30,1
6033,106,42,1
6034,92,40,1
6035,100,36,1
6036,102,44,1
6037,90,40,1
6038,98,42,1
6039,94,26,1
6040,82,40,1
6041,84,38,1
6042,90,34,1
6043,108,46,1
6044,86,42,1
6045,106,32,1
6046,96,32,1
6047,106,40,1
6048,84,24,1
6049,94,44,1
6050,90,42,1
6051,108,46,1
6052,96,38,1
6053,100,40,1
6054,98,32,1
6055,96,42,1
6056,84,42,1
6057,88,34,1
6058,90,38,1
6059,98,34,1
6060,114,46,1
6061,92,38,1
6062,94,32,1
6063,96,38,1
6064,90,36,1
6065,88,38,1
6066,102,40,1
6067,90,38,1
6068,94,34,1
6069,96,48,1
6070,108,42,1
6071,110,54,1
6072,82,34,1
6073,102,42,1
6074,92,42,1
6075,96,32,1
6076,106,36,1
6077,82,34,1
6078,100,40,1
6079,108,36,1
6080,80,28,1
6081,92,32,1
6082,88,34,1
6083,102,44,1
6084,92,44,1
6085,94,34,1
6086,108,36,1
6087,92,44,1
6088,78,36,1
6089,108,40,1
6090,102,50,1
6091,94,38,1
6092,102,54,1
6093,100,36,1
6094,90,46,1
6095,112,48,1
6096,98,46,1
6097,86,52,1
6098,100,40,1
6099,94,40,1
6100,104,44,1
6101,94,36,1
6102,98,40,1
6103,94,32,1
6104,84,32,1
6105,100,34,1
6106,90,34,1
6107,98,44,1
6108,88,36,1
6109,102,34,1
6110,106,36,1
6111,96,40,1
6112,92,38,1
6113,94,36,1
6114,108,40,1
6115,96,42,1
6116,102,48,1
6117,94,42,1
6118,100,38,1
6119,104,40,1
6120,98,40,1
6121,100,44,1
6122,98,46,1
6123,92,32,1
6124,114,58,1
6125,90,38,1
6126,96,36,1
6127,94,40,1
6128,76,20,1
6129,104,46,1
6130,88,38,1
6131,96,34,1
6132,104,38,1
6133,102,34,1
6134,94,40,1
6135,90,46,1
6136,102,40,1
6137,106,44,1
6138,90,34,1
6139,90,38,1
6140,96,36,1
6141,90,36,1
6142,86,40,1
6143,98,24,1
6144,90,24,1
6145,92,30,1
6146,92,30,1
6147,86,34,1
6148,100,40,1
6149,130,60,1
6150,84,36,1
6151,100,34,1
6152,94,26,1
6153,92,46,1
6154,84,32,1
6155,100,48,1
6156,92,46,1
6157,92,28,1
6158,102,46,1
6159,120,58,1
6160,92,26,1
6161,98,46,1
6162,86,22,1
6163,102,48,1
6164,92,40,1
6165,108,44,1
6166,92,36,1
6167,96,38,1
6168,94,40,1
6169,100,44,1
6170,94,34,1
6171,102,38,1
6172,84,46,1
6173,96,50,1
6174,90,48,1
6175,112,40,1
6176,90,32,1
6177,98,34,1
6178,82,24,1
6179,96,38,1
6180,92,28,1
6181,104,36,1
6182,82,38,1
6183,98,32,1
6184,114,50,1
6185,94,40,1
6186,92,38,1
6187,90,36,1
6188,86,36,1
6189,88,44,1
6190,110,42,1
6191,104,52,1
6192,106,36,1
6193,100,34,1
6194,98,34,1
6195,94,44,1
6196,86,24,1
6197,90,46,1
6198,98,42,1
6199,96,48,1
6200,84,32,1
6201,82,28,1
6202,112,52,1
6203,106,40,1
6204,94,34,1
6205,110,40,1
6206,98,44,1
6207,110,46,1
6208,94,46,1
6209,96,28,1
6210,88,42,1
6211,94,38,1
6212,94,38,1
6213,86,36,1
6214,100,40,1
6215,102,42,1
6216,94,44,1
6217,94,32,1
6218,108,32,1
6219,102,42,1
6220,92,34,1
6221,96,40,1
6222,94,34,1
6223,96,38,1
6224,106,40,1
6225,90,40,1
6226,102,46,1
6227,82,26,1
6228,100,44,1
6229,100,52,1
6230,90,34,1
6231,92,38,1
6232,98,32,1
6233,104,52,1
6234,86,36,1
6235,98,42,1
6236,98,34,1
6237,86,40,1
6238,80,26,1
6239,88,38,1
6240,114,46,1
6241,86,32,1
6242,108,40,1
6243,104,38,1
6244,100,44,1
6245,92,38,1
6246,88,42,1
6247,102,46,1
6248,90,36,1
6249,96,40,1
6250,92,26,1
6251,98,38,1
6252,100,42,1
6253,88,36,1
6254,86,46,1
6255,88,34,1
6256,92,34,1
6257,114,54,1
6258,90,38,1
6259,96,42,1
6260,92,46,1
6261,84,32,1
6262,100,38,1
6263,82,28,1
6264,90,32,1
6265,104,32,1
6266,84,34,1
6267,100,34,1
6268,102,48,1
6269,98,42,1
6270,94,44,1
6271,104,42,1
6272,110,44,1
6273,104,36,1
6274,96,36,1
6275,108,52,1
6276,106,46,1
6277,106,46,1
6278,100,38,1
6279,96,44,1
6280,96,42,1
6281,94,38,1
6282,122,46,1
6283,98,38,1
6284,98,50,1
6285,102,32,1
6286,100,38,1
6287,102,52,1
6288,90,36,1
6289,96,42,1
6290,100,34,1
6291,86,40,1
6292,104,36,1
6293,86,38,1
6294,98,42,1
6295,100,38,1
6296,92,46,1
6297,102,34,1
6298,114,48,1
6299,90,40,1
6300,112,46,1
6301,84,30,1
6302,98,42,1
6303,108,52,1
6304,102,40,1
6305,102,40,1
6306,88,32,1
6307,92,30,1
6308,92,42,1
6309,96,42,1
6310,100,36,1
6311,104,42,1
6312,98,38,1
6313,100,50,1
6314,100,48,1
6315,94,46,1
6316,98,38,1
6317,92,32,1
6318,86,34,1
6319,82,38,1
